GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed,2013 Land Res,2013 Land Comm,2013 Total Land,2013 Dwlg,2013 Improv,2013 Total
142847800900000,VACANT HSE & WHSE,EXEMPT,CITY PROPERTY,1505,B ST SW,CEDAR RAPIDS CITY OF,0.228,Single-Family,2 Story Frame,1918,1232.0,Metal Warehouse - Pole Frame,1987,1944-01-01,,0,0,0,0,0,0
142847801000000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1194,,,,,,,,,0,0,0,0,0,0
142847801100000,NOVAK HEATING & A/C,EXEMPT,CITY PROPERTY,56,16TH AVE SW,CEDAR RAPIDS CITY OF,0.1194,,,,,Store - Retail Small/Office Uppers,1998,8190-01-01,,0,0,0,0,0,0
142847801200000,CITY PARKING LOT,EXEMPT,CITY PROPERTY,50,16TH AVE SW,CEDAR RAPIDS CITY OF,0.0597,,,,,,,,,0,0,0,0,0,0
142847801300000,CITY VAC LOT,EXEMPT,CITY PROPERTY,48,16TH AVE SW,CEDAR RAPIDS CITY OF,0.0597,,,,,,,,,0,0,0,0,0,0
142847801500000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.01,,,,,,,,,0,0,0,0,0,0
142847801700000,NATIONAL CZECH & SLOVAK MUSEUM & LIBRARY,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.33,,,,,,,,,0,0,0,0,0,0
142847802000000,NATIONAL CZECH & SLOVAK MUSEUM,EXEMPT,CITY PROPERTY,1400,INSPIRATION PL SW,CEDAR RAPIDS CITY OF,2.96,Single-Family,1 Story Frame,1880,448.0,Library,1995,5832-01-01,,0,0,0,0,0,0
142847802100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.02,,,,,,,,,0,0,0,0,0,0
142847802200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142847802300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.17,,,,,,,,,0,0,0,0,0,0
142847901800000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,,0,0,0,0,0,0
142847901900000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1721,,,,,,,,,0,0,0,0,0,0
142847902000000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.0574,,,,,,,,,0,0,0,0,0,0
142847902100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,,0,0,0,0,0,0
142847902200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.0688,,,,,,,,,0,0,0,0,0,0
142847902300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.0688,,,,,,,,,0,0,0,0,0,0
142847902400000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.0918,,,,,,,,,0,0,0,0,0,0
142848000100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.0781,,,,,,,,,0,0,0,0,0,0
142848000200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,,0,0,0,0,0,0
142848000300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,,0,0,0,0,0,0
142848000400000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1147,,,,,,,,,0,0,0,0,0,0
142848000600000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.0229,,,,,,,,,0,0,0,0,0,0
142848000900000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.184,,,,,,,,,0,0,0,0,0,0
142848100100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.2066,,,,,,,,,0,0,0,0,0,0
142848100200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,,0,0,0,0,0,0
142848100300000,,EXEMPT,CITY PROPERTY,51,19TH AVE SW,CEDAR RAPIDS CITY OF,0.23,,,,,,,,,0,0,0,0,0,0
142848100400000,,EXEMPT,CITY PROPERTY,61,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848100500000,,EXEMPT,CITY PROPERTY,65,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848100600000,,EXEMPT,CITY PROPERTY,1919,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848100700000,,EXEMPT,CITY PROPERTY,60,20TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848100800000,,EXEMPT,CITY PROPERTY,54,20TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848100900000,,EXEMPT,CITY PROPERTY,52,20TH AVE SW,CEDAR RAPIDS CITY OF,0.103,,,,,,,,,0,0,0,0,0,0
142848101000000,,EXEMPT,CITY PROPERTY,44,20TH AVE SW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,,0,0,0,0,0,0
142848200300000,,EXEMPT,CITY PROPERTY,1810,A ST SW,CEDAR RAPIDS CITY OF,0.057,,,,,,,,,0,5174,5174,0,0,5174
142848200400000,,EXEMPT,CITY PROPERTY,1804,A ST SW,CEDAR RAPIDS CITY OF,0.118,,,,,,,,,0,0,0,0,0,0
142848200500000,,EXEMPT,CITY PROPERTY,45,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848200600000,,EXEMPT,CITY PROPERTY,51,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848200800000,,EXEMPT,CITY PROPERTY,61,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848200900000,,EXEMPT,CITY PROPERTY,67,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848201000000,,EXEMPT,CITY PROPERTY,68,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848201100000,,EXEMPT,CITY PROPERTY,60,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,Detached Structures Only,Salvage,1895,,,,,,0,0,0,0,0,0
142848201200000,,EXEMPT,CITY PROPERTY,56,19TH AVE SW,CEDAR RAPIDS CITY OF,0.057,,,,,,,,,0,0,0,0,0,0
142848201300000,,EXEMPT,CITY PROPERTY,54,19TH AVE SW,CEDAR RAPIDS CITY OF,0.057,,,,,,,,,0,0,0,0,0,0
142848201400000,,EXEMPT,CITY PROPERTY,52,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848201500000,,EXEMPT,CITY PROPERTY,44,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848201600000,,EXEMPT,CITY PROPERTY,1816,A ST SW,CEDAR RAPIDS CITY OF,0.054,,,,,,,,,0,0,0,0,0,0
142848300100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1022,,,,,,,,,0,0,0,0,0,0
142848300200000,,EXEMPT,CITY PROPERTY,1623,A ST SW,CEDAR RAPIDS CITY OF,0.112,,,,,,,,,0,0,0,0,0,0
142848300300000,5 SEASON BAIT & TACKLE,EXEMPT,CITY PROPERTY,1619,A ST SW,CEDAR RAPIDS CITY OF,0.0803,,,,,,,,,0,0,0,0,0,0
142848300400000,,EXEMPT,CITY PROPERTY,1617,A ST SW,CEDAR RAPIDS CITY OF,0.08,,,,,,,,,0,0,0,0,0,0
142848300500000,,EXEMPT,CITY PROPERTY,1613,A ST SW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142848300600000,,EXEMPT,CITY PROPERTY,45,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848300700000,,EXEMPT,CITY PROPERTY,51,17TH AVE SW,CEDAR RAPIDS CITY OF,0.057,,,,,,,,,0,0,0,0,0,0
142848300800000,,EXEMPT,CITY PROPERTY,57,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848301000000,VACANT LOT,EXEMPT,CITY PROPERTY,1705,B ST SW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,,0,0,0,0,0,0
142848301100000,,EXEMPT,CITY PROPERTY,1711,B ST SW,CEDAR RAPIDS CITY OF,0.057,,,,,,,,,0,0,0,0,0,0
142848301300000,,EXEMPT,CITY PROPERTY,60,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848301400000,,EXEMPT,CITY PROPERTY,54,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848301500000,,EXEMPT,CITY PROPERTY,50,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848301600000,,EXEMPT,CITY PROPERTY,51,17TH AVE SW,CEDAR RAPIDS CITY OF,0.057,Single-Family,Salvage,1948,482.0,,,,,0,0,0,0,0,0
142848301700000,,EXEMPT,CITY PROPERTY,46,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848400100000,,EXEMPT,CITY PROPERTY,1918,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848400200000,,EXEMPT,CITY PROPERTY,1902,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848400300000,,EXEMPT,CITY PROPERTY,77,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848400500000,,EXEMPT,CITY PROPERTY,78,20TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848500100000,,EXEMPT,CITY PROPERTY,72,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848500200000,,EXEMPT,CITY PROPERTY,1802,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848500300000,,EXEMPT,CITY PROPERTY,79,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848500400000,,EXEMPT,CITY PROPERTY,81,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848500500000,,EXEMPT,CITY PROPERTY,87,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848500600000,,EXEMPT,CITY PROPERTY,1803,C ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848500900000,,EXEMPT,CITY PROPERTY,92,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848501000000,,EXEMPT,CITY PROPERTY,88,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848501100000,,EXEMPT,CITY PROPERTY,82,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848501200000,,EXEMPT,CITY PROPERTY,78,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848600100000,,EXEMPT,CITY PROPERTY,72,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848600200000,,EXEMPT,CITY PROPERTY,73,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848600300000,,EXEMPT,CITY PROPERTY,77,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848600400000,,EXEMPT,CITY PROPERTY,83,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848600500000,,EXEMPT,CITY PROPERTY,87,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848600700000,,EXEMPT,CITY PROPERTY,1707,C ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848600900000,,EXEMPT,CITY PROPERTY,1719,C ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848601000000,,EXEMPT,CITY PROPERTY,86,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848601100000,,EXEMPT,CITY PROPERTY,82,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142848700200000,VACANT BLDG,EXEMPT,CITY PROPERTY,1710,C ST SW,CEDAR RAPIDS CITY OF,0.0921,,,,,,,,,0,0,0,0,0,0
142848701100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.19,,,,,,,,,0,0,0,0,0,0
142910100100000,VAC LOT/WAS PRO VIDEO,EXEMPT,CITY PROPERTY,301,E AVE NW,CEDAR RAPIDS CITY OF,0.0987,,,,,,,,,0,0,0,0,0,0
142910100200000,,EXEMPT,CITY PROPERTY,306,B AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142910100300000,CONVERSION,EXEMPT,CITY PROPERTY,310,B AVE NW,CEDAR RAPIDS CITY OF,0.1573,,,,,,,,,0,0,0,0,0,0
142910100400000,VAC LOT,EXEMPT,CITY PROPERTY,315,E AVE NW,CEDAR RAPIDS CITY OF,0.072,,,,,,,,,0,0,0,0,0,0
142910100500000,PINNACLE ENGINEERING,EXEMPT,CITY PROPERTY,331,E AVE NW,CEDAR RAPIDS CITY OF,0.1169,,,,,,,,,0,0,0,0,0,0
142910100600000,VAC LOT,EXEMPT,CITY PROPERTY,311,4TH ST NW,CEDAR RAPIDS CITY OF,0.0528,,,,,,,,,0,0,0,0,0,0
142910100800000,,EXEMPT,CITY PROPERTY,330,B AVE NW,CEDAR RAPIDS CITY OF,0.055,,,,,,,,,0,0,0,0,0,0
142910100900000,,EXEMPT,CITY PROPERTY,322,B AVE NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0
142910101000000,,EXEMPT,CITY PROPERTY,316,B AVE NW,CEDAR RAPIDS CITY OF,0.103,Single-Family,Salvage,1900,860.0,,,,,0,0,0,0,0,0
142910200100000,,EXEMPT,CITY PROPERTY,405,E AVE NW,CEDAR RAPIDS CITY OF,0.1,,,,,,,,,0,0,0,0,0,0
142910200400000,,EXEMPT,CITY PROPERTY,415,C AVE NW,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0
142910200500000,,EXEMPT,CITY PROPERTY,421,C AVE NW,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0
142910200700000,,EXEMPT,CITY PROPERTY,323,5TH ST NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142910201600000,,EXEMPT,CITY PROPERTY,312,4TH ST NW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142910300100000,,EXEMPT,CITY PROPERTY,423,5TH ST NW,CEDAR RAPIDS CITY OF,0.0901,,,,,Office - General,1920,2896-01-01,,0,0,0,0,0,0
142910400100000,NEW E AVE,EXEMPT,CITY PROPERTY,505,E AVE NW,CEDAR RAPIDS CITY OF,0.0643,,,,,Store - Retail Small,1905,2690-01-01,,0,0,0,0,0,0
142910400200000,VACANT  BUILDING,EXEMPT,CITY PROPERTY,509,E AVE NW,CEDAR RAPIDS CITY OF,0.0231,,,,,Auto / Impl. Service,1900,6701-01-01,,0,0,0,0,0,0
142910400300000,DWELLING AND GARAGE,EXEMPT,CITY PROPERTY,504,C AVE NW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,,0,0,0,0,0,0
142910400500000,,EXEMPT,CITY PROPERTY,512,C AVE NW,CEDAR RAPIDS CITY OF,0.067,,,,,,,,,0,0,0,0,0,0
142910400600000,,EXEMPT,CITY PROPERTY,508,C AVE NW,CEDAR RAPIDS CITY OF,0.084,,,,,,,,,0,0,0,0,0,0
142910400800000,,EXEMPT,CITY PROPERTY,424,5TH ST NW,CEDAR RAPIDS CITY OF,0.053,,,,,,,,,0,0,0,0,0,0
142910600100000,,EXEMPT,CITY PROPERTY,222,3RD ST NW,CEDAR RAPIDS CITY OF,2.2361,,,,,,,,,0,0,0,0,0,0
142910700200000,,EXEMPT,CITY PROPERTY,407,B AVE NW,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0
142910700900000,,EXEMPT,CITY PROPERTY,215,5TH ST NW,CEDAR RAPIDS CITY OF,0.034,,,,,,,,,0,0,0,0,0,0
142910701000000,,EXEMPT,CITY PROPERTY,211,5TH ST NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142910701700000,,EXEMPT,CITY PROPERTY,212,4TH ST NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142910701800000,,EXEMPT,CITY PROPERTY,214,4TH ST NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142910701900000,,EXEMPT,CITY PROPERTY,216,4TH ST NW,CEDAR RAPIDS CITY OF,0.039,,,,,,,,,0,0,0,0,0,0
142910702000000,,EXEMPT,CITY PROPERTY,220,4TH ST NW,CEDAR RAPIDS CITY OF,0.046,,,,,,,,,0,0,0,0,0,0
142910800500000,VACANT LOT,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.4,,,,,,,,,0,0,0,0,0,0
142910800900000,CONVERSION,EXEMPT,CITY PROPERTY,518,B AVE NW,CEDAR RAPIDS CITY OF,0.257,,,,,,,,,0,0,0,0,0,0
142910900100000,VACANT LOT,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.038,,,,,,,,,0,0,0,0,0,0
142910900200000,VACANT LOT,EXEMPT,CITY PROPERTY,616,C AVE NW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,,0,0,0,0,0,0
142910900300000,VACANT LOT,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.165,,,,,,,,,0,0,0,0,0,0
142911000100000,,EXEMPT,CITY PROPERTY,128,4TH ST NW,CEDAR RAPIDS CITY OF,0.047,,,,,,,,,0,0,0,0,0,0
142911000600000,,EXEMPT,CITY PROPERTY,423,A AVE NW,CEDAR RAPIDS CITY OF,0.143,,,,,,,,,0,0,0,0,0,0
142911000700000,,EXEMPT,CITY PROPERTY,429,A AVE NW,CEDAR RAPIDS CITY OF,0.059,,,,,,,,,0,0,0,0,0,0
142911001400000,,EXEMPT,CITY PROPERTY,120,4TH ST NW,CEDAR RAPIDS CITY OF,0.042,,,,,,,,,0,0,0,0,0,0
142911001500000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.0098,,,,,,,,,0,0,0,0,0,0
142911100700000,,EXEMPT,CITY PROPERTY,523,B AVE NW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142911102300000,,EXEMPT,CITY PROPERTY,216,5TH ST NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142911200100000,VAC LOT,EXEMPT,CITY PROPERTY,220,6TH ST NW,CEDAR RAPIDS CITY OF,0.722,,,,,,,,,0,0,0,0,0,0
142911201100000,PAVING ONLY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,,0,0,0,0,0,0
142911500400000,,EXEMPT,CITY PROPERTY,613,A AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,,0,0,0,0,0,0
142911501400000,,EXEMPT,CITY PROPERTY,608,1ST AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142912700400000,,EXEMPT,CITY PROPERTY,807,E AVE NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142912701200000,,EXEMPT,CITY PROPERTY,515,9TH ST NW,CEDAR RAPIDS CITY OF,0.064,Single-Family,1 Story Frame,1915,616.0,,,,,0,0,0,0,0,0
142912702500000,VAC LOT/ WAS LOG CABIN TAVERN,EXEMPT,CITY PROPERTY,520,8TH ST NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142913000100000,,EXEMPT,CENTRALLY ASSESSED,427,8TH ST NW,CEDAR RAPIDS CITY OF,1.5593,,,,,,,,,0,0,0,0,0,0
142913000800000,,EXEMPT,CITY PROPERTY,620,C AVE NW,CEDAR RAPIDS CITY OF,0.195,,,,,,,,,0,0,0,0,0,0
142913101100000,CONVERSION,EXEMPT,CITY PROPERTY,828,C AVE NW,CEDAR RAPIDS CITY OF,0.1607,,,,,,,,,0,0,0,0,0,0
142913101600000,PAVING AND FENCING,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142913101700000,PAVING ONLY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142913601500000,,EXEMPT,CITY PROPERTY,320,9TH ST NW,CEDAR RAPIDS CITY OF,0.04,,,,,,,,,0,0,0,0,0,0
142913701000000,,EXEMPT,CITY PROPERTY,1016,B AVE NW,CEDAR RAPIDS CITY OF,0.084,,,,,,,,,0,0,0,0,0,0
142913900500000,,EXEMPT,CITY PROPERTY,224,9TH ST NW,CEDAR RAPIDS CITY OF,0.108,Single-Family,1 1/2 Story Frame,1900,1209.6,,,,,0,0,0,0,0,0
142915400200000,,EXEMPT,CITY PROPERTY,235,11TH ST NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142915500100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.235,,,,,,,,,0,0,0,0,0,0
142915600700000,,EXEMPT,CITY PROPERTY,111,10TH ST NW,CEDAR RAPIDS CITY OF,0.057,Single-Family,1 1/2 Story Frame,1905,1047.2,,,,,0,0,0,0,0,0
142915600800000,COMPUTER REPAIR/SKINFLIX INK/TRIM TINT & AUTO ACCESSORIES,EXEMPT,CITY PROPERTY,107,10TH ST NW,CEDAR RAPIDS CITY OF,0.528,,,,,Office - General,1900,6276-01-01,,0,0,0,0,0,0
142916300500000,,EXEMPT,CITY PROPERTY,846,3RD AVE SW,CEDAR RAPIDS CITY OF,0.137,,,,,,,,,0,0,0,0,0,0
142916401400000,,EXEMPT,CITY PROPERTY,1016,3RD AVE SW,CEDAR RAPIDS CITY OF,0.101,,,,,,,,,0,0,0,0,0,0
142917700300000,VACANT BUILDING,EXEMPT,CITY PROPERTY,535,1ST AVE SW,CEDAR RAPIDS CITY OF,0.382,,,,,Store - Convenience,1965,1871-01-01,,0,0,0,0,0,0
142917700400000,,EXEMPT,CITY PROPERTY,115,6TH ST SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,,,0,0,0,0,0,0
142917700700000,,EXEMPT,CITY PROPERTY,508,2ND AVE SW,CEDAR RAPIDS CITY OF,0.072,,,,,,,,,0,0,0,0,0,0
142917700800000,,EXEMPT,CITY PROPERTY,500,2ND AVE SW,CEDAR RAPIDS CITY OF,0.066,,,,,,,,,0,0,0,0,0,0
142917800200000,,EXEMPT,CITY PROPERTY,630,1ST AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142917901100000,,EXEMPT,CITY PROPERTY,510,3RD AVE SW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142918001100000,CONVERSION,EXEMPT,CITY PROPERTY,622,2ND AVE SW,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,,0,0,0,0,0,0
142918001500000,CONVERSION,EXEMPT,CITY PROPERTY,606,2ND AVE SW,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,,0,0,0,0,0,0
142918001600000,CONVERSION,EXEMPT,CITY PROPERTY,602,2ND AVE SW,CEDAR RAPIDS CITY OF,0.1405,,,,,,,,,0,0,0,0,0,0
142918001800000,,EXEMPT,CITY PROPERTY,112,6TH ST SW,CEDAR RAPIDS CITY OF,0.056,,,,,,,,,0,0,0,0,0,0
142918001900000,,EXEMPT,CITY PROPERTY,110,6TH ST SW,CEDAR RAPIDS CITY OF,0.056,,,,,,,,,0,0,0,0,0,0
142918100900000,,EXEMPT,CITY PROPERTY,728,2ND AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142918101100000,,EXEMPT,CITY PROPERTY,722,2ND AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142918101200000,,EXEMPT,CITY PROPERTY,718,2ND AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142918200500000,,EXEMPT,CITY PROPERTY,438,4TH AVE SW,CEDAR RAPIDS CITY OF,0.116,Single-Family,Salvage,1900,979.0,,,,,0,0,0,0,0,0
142918300500000,,EXEMPT,CITY PROPERTY,209,7TH ST SW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142918301600000,,EXEMPT,CITY PROPERTY,210,6TH ST SW,CEDAR RAPIDS CITY OF,0.045,,,,,,,,,0,0,0,0,0,0
142918500500000,,EXEMPT,CITY PROPERTY,819,2ND AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142918500700000,CONVERSION,EXEMPT,CITY PROPERTY,830,3RD AVE SW,CEDAR RAPIDS CITY OF,0.0706,,,,,,,,,0,0,0,0,0,0
142918500900000,,EXEMPT,CITY PROPERTY,824,3RD AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142918501100000,,EXEMPT,CITY PROPERTY,818,3RD AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142918600200000,,EXEMPT,CITY PROPERTY,609,3RD AVE SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0
142918600600000,,EXEMPT,CITY PROPERTY,623,3RD AVE SW,CEDAR RAPIDS CITY OF,0.096,Single-Family,Salvage,1900,704.0,,,,,0,0,0,0,0,0
142918601800000,,EXEMPT,CITY PROPERTY,324,6TH ST SW,CEDAR RAPIDS CITY OF,0.056,,,,,,,,,0,0,0,0,0,0
