GIS_Number_valuations,Map_Name_valuations,Class_valuations,2013 Land Res,2013 Land Comm,2013 Total Land,2013 Dwlg,2013 Improv,2013 Total
113425200200000,NE 159,RESIDENTIAL,35752,0,35752,170208,0,205960
113425200300000,NE 159,RESIDENTIAL,34200,0,34200,146178,0,180378
113425300100000,NE 159,RESIDENTIAL,31500,0,31500,163395,0,194895
113425300200000,NE 159,RESIDENTIAL,30000,0,30000,159816,0,189816
113425400100000,NE 159,RESIDENTIAL,31416,0,31416,175290,0,206706
113425400200000,NE 101,RESIDENTIAL,30400,0,30400,170104,0,200504
113425400300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
113425400400000,NE 159,RESIDENTIAL,32724,0,32724,168343,0,201067
113425400500000,NE 159,RESIDENTIAL,31416,0,31416,170746,0,202162
113425400600000,NE 159,RESIDENTIAL,31416,0,31416,164131,0,195547
113425500100000,NE 159,RESIDENTIAL,32000,0,32000,167731,0,199731
113425500200000,NE 159,RESIDENTIAL,28000,0,28000,148400,0,176400
113425500300000,NE 159,RESIDENTIAL,28000,0,28000,155356,0,183356
113425500400000,NE 159,RESIDENTIAL,28000,0,28000,177833,0,205833
113425500500000,NE 159,RESIDENTIAL,28000,0,28000,154558,0,182558
113425500600000,NE 159,RESIDENTIAL,28000,0,28000,161979,0,189979
113425500700000,NE 159,RESIDENTIAL,28000,0,28000,158397,0,186397
113425500800000,NE 159,RESIDENTIAL,28000,0,28000,155073,0,183073
113425500900000,NE 159,RESIDENTIAL,32000,0,32000,177943,0,209943
113425600200000,DAY CARE CENTER,COMMERCIAL,0,70500,70500,0,141146,211646
113425700101000,DAY CARE CENTER,COMMERCIAL,0,83799,83799,0,362019,445818
113425700101001,OFFICE,COMMERCIAL,0,83799,83799,0,376720,460519
113425700200000,VACANT LAND,COMMERCIAL,0,136300,136300,0,0,136300
113425700300000,VACANT LAND,COMMERCIAL,0,161500,161500,0,0,161500
113425800100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
113425900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
113427600200000,NE 159,RESIDENTIAL,129200,0,129200,0,0,129200
113427700300000,NE 159,RESIDENTIAL,20,0,20,0,0,20
113427800200000,NE 159,RESIDENTIAL,34200,0,34200,93697,0,127897
113427800300000,NE 159,RESIDENTIAL,34200,0,34200,81745,0,115945
113427800400000,NE 159,RESIDENTIAL,29963,0,29963,137979,0,167942
113427800500000,NE 159,RESIDENTIAL,27044,0,27044,149063,0,176107
113427800600000,NE 159,RESIDENTIAL,27040,0,27040,185449,0,212489
113427800700000,NE 159,RESIDENTIAL,27040,0,27040,198839,0,225879
113427800800000,NE 159,RESIDENTIAL,26484,0,26484,183742,0,210226
113427800900000,NE 159,RESIDENTIAL,27004,0,27004,169643,0,196647
113427801000000,NE 159,RESIDENTIAL,28000,0,28000,183489,0,211489
113427801100000,NE 159,RESIDENTIAL,27972,0,27972,138253,0,166225
113427801200000,NE 159,RESIDENTIAL,27960,0,27960,153559,0,181519
113427801300000,NE 159,RESIDENTIAL,27937,0,27937,132428,0,160365
113427801400000,NE 159,RESIDENTIAL,29653,0,29653,164106,0,193759
113427801500000,NE 159,RESIDENTIAL,33914,0,33914,243987,0,277901
113427801600000,NE 159,RESIDENTIAL,28859,0,28859,147857,0,176716
113427801700000,NE 159,RESIDENTIAL,27958,0,27958,190901,0,218859
113427801800000,NE 159,RESIDENTIAL,27300,0,27300,168381,0,195681
113427801900000,NE 159,RESIDENTIAL,25740,0,25740,145692,0,171432
113427802000000,NE 159,RESIDENTIAL,29104,0,29104,167873,0,196977
113427802100000,NE 159,RESIDENTIAL,32429,0,32429,152665,0,185094
113427802200000,NE 159,RESIDENTIAL,33223,0,33223,165372,0,198595
113427802300000,NE 159,RESIDENTIAL,32308,0,32308,148867,0,181175
113427802400000,NE 159,RESIDENTIAL,29680,0,29680,182876,0,212556
113427802500000,NE 159,RESIDENTIAL,32000,0,32000,165116,0,197116
113427802600000,NE 159,RESIDENTIAL,26000,0,26000,160812,0,186812
113427802700000,NE 159,RESIDENTIAL,27820,0,27820,146086,0,173906
113427802800000,NE 159,RESIDENTIAL,27820,0,27820,170972,0,198792
113427802900000,NE 159,RESIDENTIAL,27820,0,27820,192143,0,219963
113427803000000,NE 159,RESIDENTIAL,27420,0,27420,163957,0,191377
113427803100000,NE 159,RESIDENTIAL,26520,0,26520,148902,0,175422
113427803200000,NE 159,RESIDENTIAL,26520,0,26520,138905,0,165425
113427803300000,NE 159,RESIDENTIAL,26520,0,26520,164416,0,190936
113427803400000,NE 159,RESIDENTIAL,26520,0,26520,159905,0,186425
113427803500000,NE 159,RESIDENTIAL,112800,0,112800,0,0,112800
113427900100000,NE 159,RESIDENTIAL,40068,0,40068,136692,0,176760
113427900200000,NE 159,RESIDENTIAL,32528,0,32528,196823,0,229351
113427900300000,NE 159,RESIDENTIAL,32528,0,32528,178116,0,210644
113427900400000,NE 159,RESIDENTIAL,32224,0,32224,194166,0,226390
113427900500000,NE 159,RESIDENTIAL,37122,0,37122,211181,0,248303
113427900600000,NE 159,RESIDENTIAL,36520,0,36520,207191,0,243711
113427900700000,NE 159,RESIDENTIAL,39936,0,39936,193058,0,232994
113427900800000,NE 159,RESIDENTIAL,40147,0,40147,184745,0,224892
113427900900000,NE 159,RESIDENTIAL,40768,0,40768,230030,0,270798
113427901000000,NE 159,RESIDENTIAL,38608,0,38608,219661,0,258269
113427901100000,NE 159,RESIDENTIAL,38196,0,38196,248398,0,286594
113427901200000,NE 159,RESIDENTIAL,38991,0,38991,239272,0,278263
113427901300000,NE 159,RESIDENTIAL,40012,0,40012,214457,0,254469
113427901400000,NE 159,RESIDENTIAL,38236,0,38236,233325,0,271561
113427901500000,NE 159,RESIDENTIAL,38236,0,38236,227554,0,265790
113427901600000,NE 159,RESIDENTIAL,38236,0,38236,192250,0,230486
113427901700000,NE 159,RESIDENTIAL,38236,0,38236,226612,0,264848
113427901800000,NE 159,RESIDENTIAL,38236,0,38236,232843,0,271079
113427901900000,NE 159,RESIDENTIAL,38236,0,38236,221764,0,260000
113427902000000,NE 159,RESIDENTIAL,38236,0,38236,175404,0,213640
113427902100000,NE 159,RESIDENTIAL,38236,0,38236,251276,0,289512
113427902200000,NE 159,RESIDENTIAL,39019,0,39019,212874,0,251893
113428000100000,NE 159,RESIDENTIAL,31712,0,31712,210616,0,242328
113428000200000,NE 159,RESIDENTIAL,26000,0,26000,195179,0,221179
113428000300000,NE 159,RESIDENTIAL,26000,0,26000,169614,0,195614
113428000400000,NE 159,RESIDENTIAL,26000,0,26000,176766,0,202766
113428000500000,NE 159,RESIDENTIAL,26000,0,26000,158986,0,184986
113428000600000,NE 159,RESIDENTIAL,26000,0,26000,140356,0,166356
113428000700000,NE 159,RESIDENTIAL,26000,0,26000,167673,0,193673
113428000800000,NE 159,RESIDENTIAL,26000,0,26000,162243,0,188243
113428000900000,NE 159,RESIDENTIAL,26000,0,26000,138244,0,164244
113428001000000,NE 159,RESIDENTIAL,26055,0,26055,151560,0,177615
113428001100000,NE 159,RESIDENTIAL,26323,0,26323,163887,0,190210
113428001200000,NE 159,RESIDENTIAL,25930,0,25930,187281,0,213211
113428001300000,NE 159,RESIDENTIAL,25740,0,25740,195192,0,220932
113428001400000,NE 159,RESIDENTIAL,26000,0,26000,192642,0,218642
113428001500000,NE 159,RESIDENTIAL,26000,0,26000,180901,0,206901
113428001600000,NE 159,RESIDENTIAL,26000,0,26000,169266,0,195266
113428001700000,NE 159,RESIDENTIAL,26000,0,26000,154244,0,180244
113428001800000,NE 159,RESIDENTIAL,26000,0,26000,151973,0,177973
113428001900000,NE 159,RESIDENTIAL,26000,0,26000,196338,0,222338
113428002000000,NE 159,RESIDENTIAL,26000,0,26000,226482,0,252482
113428002100000,NE 159,RESIDENTIAL,26000,0,26000,164002,0,190002
113428002200000,NE 159,RESIDENTIAL,31712,0,31712,198461,0,230173
113430100100000,VACANT LAND,COMMERCIAL,0,308770,308770,0,130252,439022
113430100200000,OFFICE,EXEMPT,0,354250,354250,0,2099539,2453789
113430100300000,VACANT LAND,COMMERCIAL,0,2400,2400,0,0,2400
113430200100000,VACANT LAND,COMMERCIAL,0,417525,417525,0,0,417525
113430200200000,SR/NURSING/ASSTD LIV,COMMERCIAL,0,311000,311000,0,5151293,5462293
113432700200000,NE 101,RESIDENTIAL,92700,0,92700,0,0,92700
113432700300000,NE 108,RESIDENTIAL,22277,0,22277,82121,0,104398
113432800200000,NE 101,RESIDENTIAL,51050,0,51050,0,0,51050
113432800400000,SR/NURSING/ASSTD LIV,COMMERCIAL,0,310000,310000,0,2469063,2779063
113432800600000,APARTMENT,COMMERCIAL,0,403000,403000,0,1184229,1587229
113432900200000,OFFICE,COMMERCIAL,0,595000,595000,0,1791116,2386116
113432900300000,GOLF COURSE,COMMERCIAL,0,40500,40500,0,59924,100424
113435100100000,OFFICE,COMMERCIAL,0,399625,399625,0,1012126,1411751
113435100200000,OFFICE,COMMERCIAL,0,263380,263380,0,1225388,1488768
113435100300000,GOLF COURSE,COMMERCIAL,0,33900,33900,0,56468,90368
113435100400000,FEDERAL PROPERTY,EXEMPT,0,0,0,0,0,0
113435100500000,SHOP,COMMERCIAL,0,288020,288020,0,625853,913873
113435100600000,MATERIALS MFG;INDUST,INDUSTRIAL,0,398952,398952,0,2495611,2894563
113435100700000,MATERIALS MFG;INDUST,INDUSTRIAL,0,288792,288792,0,1363488,1652280
113435100900000,SHOP,COMMERCIAL,0,82635,82635,0,308587,391222
113435200100000,OFFICE,COMMERCIAL,0,253500,253500,0,533264,786764
113435200200000,OFFICE,COMMERCIAL,0,523000,523000,0,3551578,4074578
113435200300000,OFFICE,COMMERCIAL,0,135450,135450,0,354868,490318
113437600100000,OFFICE,COMMERCIAL,0,154500,154500,0,753348,907848
113437600300000,OFFICE,COMMERCIAL,0,202500,202500,0,541496,743996
113437600400000,OFFICE,COMMERCIAL,0,157500,157500,0,727556,885056
113437600600000,HIGH TECH/RESEARCH,INDUSTRIAL,0,462213,462213,0,4922049,5384262
113437700100000,OFFICE,COMMERCIAL,0,130200,130200,0,316922,447122
113437700200000,OFFICE,COMMERCIAL,0,133400,133400,0,288260,421660
113437700300000,VACANT LAND,COMMERCIAL,0,189600,189600,0,0,189600
113437700400000,VACANT LAND,COMMERCIAL,0,256800,256800,0,0,256800
113437800300000,NE 101,RESIDENTIAL,3700,0,3700,0,0,3700
113437900100000,VACANT LAND,COMMERCIAL,0,5360,5360,0,0,5360
113437900200000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
113437900300000,VACANT LAND,COMMERCIAL,0,415250,415250,0,0,415250
113440100100000,NE 110,EXEMPT,0,44895,44895,0,187906,232801
113440100300000,NE 110,RESIDENTIAL,36360,0,36360,153851,0,190211
113440100400000,NE 110,RESIDENTIAL,36360,0,36360,177056,0,213416
113440100500000,NE 110,RESIDENTIAL,36360,0,36360,177727,0,214087
113440100600000,NE 110,RESIDENTIAL,37774,0,37774,126167,0,163941
113440200100000,NE 110,RESIDENTIAL,16014,0,16014,101263,0,117277
113440200200000,NE 110,RESIDENTIAL,15908,0,15908,110717,0,126625
113440200300000,NE 110,RESIDENTIAL,15908,0,15908,117875,0,133783
113440200400000,NE 110,RESIDENTIAL,15908,0,15908,117388,0,133296
113440200500000,NE 110,RESIDENTIAL,15908,0,15908,117832,0,133740
113440200600000,NE 110,RESIDENTIAL,15908,0,15908,114061,0,129969
113440200700000,NE 110,RESIDENTIAL,15908,0,15908,120774,0,136682
113440200800000,NE 110,RESIDENTIAL,15908,0,15908,103706,0,119614
113440200900000,NE 110,RESIDENTIAL,15908,0,15908,111207,0,127115
113440201000000,NE 110,RESIDENTIAL,15908,0,15908,112878,0,128786
113440300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
113440300200000,APARTMENT,COMMERCIAL,0,588000,588000,0,4021729,4609729
113440300301000,OFFICE; MEDICAL,COMMERCIAL,0,87105,87105,0,483149,570254
113440300301001,OFFICE; MEDICAL,COMMERCIAL,0,55223,55223,0,295251,350474
113440400100000,NE 110,RESIDENTIAL,19980,0,19980,122442,0,142422
113440400200000,NE 110,RESIDENTIAL,15750,0,15750,116952,0,132702
113440400300000,NE 110,RESIDENTIAL,15750,0,15750,106619,0,122369
113440400400000,NE 110,RESIDENTIAL,15750,0,15750,106619,0,122369
113440400500000,NE 110,RESIDENTIAL,15750,0,15750,97345,0,113095
113440400600000,NE 110,RESIDENTIAL,15750,0,15750,111530,0,127280
113440400700000,NE 110,RESIDENTIAL,15750,0,15750,120992,0,136742
113440400800000,NE 110,RESIDENTIAL,15750,0,15750,122865,0,138615
113440400900000,NE 110,RESIDENTIAL,15750,0,15750,115458,0,131208
113440401000000,NE 110,RESIDENTIAL,15750,0,15750,119719,0,135469
113440401100000,SECTION 42,COMMERCIAL,0,523000,523000,0,1827545,2350545
113440401200000,SECTION 42,COMMERCIAL,0,540500,540500,0,1870346,2410846
113442600100000,APARTMENT,COMMERCIAL,0,948000,948000,0,7196135,8144135
113445100100000,NE 110,RESIDENTIAL,20358,0,20358,96782,0,117140
113445100200000,NE 110,RESIDENTIAL,20370,0,20370,137969,0,158339
113445100300000,NE 110,RESIDENTIAL,20370,0,20370,113065,0,133435
113445100400000,NE 110,RESIDENTIAL,20370,0,20370,129609,0,149979
113445100500000,NE 110,RESIDENTIAL,20370,0,20370,145564,0,165934
113445100600000,NE 110,RESIDENTIAL,20370,0,20370,133299,0,153669
113445100700000,NE 110,RESIDENTIAL,20370,0,20370,131265,0,151635
113445100800000,NE 110,RESIDENTIAL,20370,0,20370,122818,0,143188
113445100900000,NE 110,RESIDENTIAL,20370,0,20370,113140,0,133510
113445101000000,NE 110,RESIDENTIAL,20370,0,20370,138998,0,159368
113445101100000,NE 110,RESIDENTIAL,20790,0,20790,149752,0,170542
113445101200000,NE 110,RESIDENTIAL,21420,0,21420,175134,0,196554
113445101300000,NE 110,RESIDENTIAL,20318,0,20318,113841,0,134159
113445101400000,NE 110,RESIDENTIAL,24236,0,24236,111527,0,135763
113445101500000,NE 110,RESIDENTIAL,24240,0,24240,131954,0,156194
113445101600000,NE 110,RESIDENTIAL,25785,0,25785,138289,0,164074
113445200100000,NE 110,RESIDENTIAL,20532,0,20532,118876,0,139408
113445200200000,NE 110,RESIDENTIAL,19200,0,19200,114574,0,133774
113445200300000,NE 110,RESIDENTIAL,19200,0,19200,88090,0,107290
113445200400000,NE 110,RESIDENTIAL,19200,0,19200,98274,0,117474
113445200500000,NE 110,RESIDENTIAL,19200,0,19200,108214,0,127414
113445200600000,NE 110,RESIDENTIAL,19200,0,19200,122281,0,141481
113445200700000,NE 110,RESIDENTIAL,19200,0,19200,87945,0,107145
113445200800000,NE 110,RESIDENTIAL,19200,0,19200,100336,0,119536
113445200900000,NE 110,RESIDENTIAL,19206,0,19206,125636,0,144842
113445201000000,NE 110,RESIDENTIAL,36600,0,36600,152796,0,189396
113445300100000,NE 110,RESIDENTIAL,21823,0,21823,135245,0,157068
113445300200000,NE 110,RESIDENTIAL,21750,0,21750,139261,0,161011
113445300300000,NE 110,RESIDENTIAL,21750,0,21750,98492,0,120242
113445300400000,NE 110,RESIDENTIAL,21750,0,21750,90150,0,111900
113445300500000,NE 110,RESIDENTIAL,21750,0,21750,146823,0,168573
113445300600000,NE 110,RESIDENTIAL,21750,0,21750,129575,0,151325
113445300700000,NE 110,RESIDENTIAL,21750,0,21750,104497,0,126247
113445300800000,NE 110,RESIDENTIAL,21835,0,21835,147770,0,169605
113445300900000,NE 110,RESIDENTIAL,21805,0,21805,145747,0,167552
113445301000000,NE 110,RESIDENTIAL,21750,0,21750,137435,0,159185
113445301100000,NE 110,RESIDENTIAL,21750,0,21750,125163,0,146913
113445301200000,NE 110,RESIDENTIAL,21750,0,21750,137110,0,158860
113445301300000,NE 110,RESIDENTIAL,21750,0,21750,139029,0,160779
113445301400000,NE 110,RESIDENTIAL,21750,0,21750,139252,0,161002
113445301500000,NE 110,RESIDENTIAL,21750,0,21750,112131,0,133881
113445301600000,NE 110,RESIDENTIAL,21900,0,21900,136499,0,158399
113445301800000,SR/NURSING/ASSTD LIV,COMMERCIAL,0,500320,500320,0,7444659,7944979
113445301900000,NE 110,RESIDENTIAL,22320,0,22320,204828,0,227148
113445302000000,NE 110,RESIDENTIAL,23760,0,23760,164785,0,188545
113445302100000,NE 110,RESIDENTIAL,23760,0,23760,170911,0,194671
113445302200000,NE 110,RESIDENTIAL,23760,0,23760,192954,0,216714
113445302300000,NE 110,RESIDENTIAL,24934,0,24934,174925,0,199859
113445302400000,NE 110,RESIDENTIAL,28044,0,28044,207052,0,235096
113445400100000,NE 110,RESIDENTIAL,22418,0,22418,134181,0,156599
113445400200000,NE 110,RESIDENTIAL,21750,0,21750,126684,0,148434
113445400300000,NE 110,RESIDENTIAL,21750,0,21750,112046,0,133796
113445400400000,NE 110,RESIDENTIAL,21750,0,21750,110650,0,132400
113445400500000,NE 110,RESIDENTIAL,21750,0,21750,108291,0,130041
113445400600000,NE 110,RESIDENTIAL,21750,0,21750,84528,0,106278
113445400700000,NE 110,RESIDENTIAL,21750,0,21750,124743,0,146493
113445400800000,NE 110,RESIDENTIAL,21779,0,21779,130836,0,152615
113445401000000,NE 110,RESIDENTIAL,21966,0,21966,93333,0,115299
113445401100000,NE 110,RESIDENTIAL,21210,0,21210,106826,0,128036
113445401200000,NE 110,RESIDENTIAL,21210,0,21210,104969,0,126179
113445401300000,NE 110,RESIDENTIAL,21210,0,21210,96567,0,117777
113445401400000,NE 110,RESIDENTIAL,21210,0,21210,147669,0,168879
113445401500000,NE 110,RESIDENTIAL,21210,0,21210,114677,0,135887
113445401600000,NE 110,RESIDENTIAL,21210,0,21210,123792,0,145002
113445401700000,NE 110,RESIDENTIAL,24795,0,24795,109486,0,134281
113445500100000,NE 110,RESIDENTIAL,23562,0,23562,123199,0,146761
113445500200000,NE 110,RESIDENTIAL,20502,0,20502,114685,0,135187
113445500300000,NE 110,RESIDENTIAL,20502,0,20502,122401,0,142903
113445500400000,NE 110,RESIDENTIAL,20502,0,20502,112034,0,132536
113445500500000,NE 110,RESIDENTIAL,20502,0,20502,78759,0,99261
113445500600000,NE 110,RESIDENTIAL,20502,0,20502,112036,0,132538
113445500700000,NE 110,RESIDENTIAL,20502,0,20502,105655,0,126157
113445500800000,NE 110,RESIDENTIAL,20518,0,20518,130244,0,150762
113445500900000,NE 110,RESIDENTIAL,21624,0,21624,99138,0,120762
113445501000000,NE 110,RESIDENTIAL,21624,0,21624,84453,0,106077
113445501100000,NE 110,RESIDENTIAL,21624,0,21624,74333,0,95957
113445501200000,NE 110,RESIDENTIAL,21624,0,21624,82718,0,104342
113445501300000,NE 110,RESIDENTIAL,21624,0,21624,118483,0,140107
113445501400000,NE 110,RESIDENTIAL,17479,0,17479,239766,0,257245
113445501500000,NE 110,RESIDENTIAL,23943,0,23943,227679,0,251622
113445501700000,OFFICE; MEDICAL,COMMERCIAL,0,317060,317060,0,2480132,2797192
113445501900000,FLAT PARKING,COMMERCIAL,0,45000,45000,0,56079,101079
113445502000000,VACANT LAND,COMMERCIAL,0,341300,341300,0,0,341300
113445600100000,NE 110,RESIDENTIAL,25680,0,25680,94705,0,120385
113445700100000,NE 110,RESIDENTIAL,21624,0,21624,121975,0,143599
113445700200000,NE 110,RESIDENTIAL,21624,0,21624,87349,0,108973
113445700300000,NE 110,RESIDENTIAL,21624,0,21624,87146,0,108770
113445700400000,NE 110,RESIDENTIAL,21624,0,21624,100611,0,122235
113445700500000,NE 110,RESIDENTIAL,21624,0,21624,78249,0,99873
113445700700000,NE 110,RESIDENTIAL,34339,0,34339,196488,0,230827
113445700800000,NE 110,EXEMPT,0,44215,44215,0,166919,211134
113445800100000,NE 110,RESIDENTIAL,40525,0,40525,49523,0,90048
113447600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
113447600400000,NE 110,RESIDENTIAL,23400,0,23400,153892,0,177292
113447600500000,NE 110,RESIDENTIAL,22050,0,22050,153532,0,175582
113447600600000,NE 110,RESIDENTIAL,24570,0,24570,144717,0,169287
113447600700000,NE 110,RESIDENTIAL,23280,0,23280,157094,0,180374
113447600800000,NE 110,RESIDENTIAL,23280,0,23280,139941,0,163221
113447600900000,NE 110,RESIDENTIAL,23280,0,23280,119719,0,142999
113447601000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
113447601100000,NE 110,RESIDENTIAL,23280,0,23280,134477,0,157757
113447601200000,NE 110,RESIDENTIAL,23280,0,23280,145002,0,168282
113447601300000,NE 110,RESIDENTIAL,23280,0,23280,159281,0,182561
113447601400000,NE 110,RESIDENTIAL,23280,0,23280,157977,0,181257
113447601500000,NE 110,RESIDENTIAL,23280,0,23280,133696,0,156976
113447601600000,NE 110,RESIDENTIAL,23280,0,23280,149035,0,172315
113447601700000,NE 110,RESIDENTIAL,26308,0,26308,181218,0,207526
113447601900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
113447602000000,NE 110,RESIDENTIAL,29995,0,29995,137420,0,167415
113447602100000,NE 110,RESIDENTIAL,25543,0,25543,162007,0,187550
113447602200000,NE 110,RESIDENTIAL,22407,0,22407,167017,0,189424
113447602300000,NE 110,RESIDENTIAL,26279,0,26279,140675,0,166954
113447602400000,NE 110,RESIDENTIAL,27535,0,27535,222251,0,249786
113447602500000,NE 110,RESIDENTIAL,24444,0,24444,112889,0,137333
113447602600000,NE 110,RESIDENTIAL,24444,0,24444,139055,0,163499
113447602700000,NE 110,RESIDENTIAL,24444,0,24444,155785,0,180229
113447602800000,NE 110,RESIDENTIAL,24444,0,24444,151453,0,175897
113447602900000,NE 110,RESIDENTIAL,24444,0,24444,171563,0,196007
113447603000000,NE 110,RESIDENTIAL,24668,0,24668,164008,0,188676
113447603100000,NE 110,RESIDENTIAL,22407,0,22407,129369,0,151776
113447603200000,NE 110,RESIDENTIAL,22344,0,22344,142662,0,165006
113447700100000,NE 110,RESIDENTIAL,25180,0,25180,157387,0,182567
113447700200000,NE 110,RESIDENTIAL,22135,0,22135,139954,0,162089
113447700300000,NE 110,RESIDENTIAL,25235,0,25235,168489,0,193724
113447700400000,NE 110,RESIDENTIAL,25645,0,25645,140231,0,165876
113447700500000,NE 110,RESIDENTIAL,25584,0,25584,146387,0,171971
113447700600000,NE 110,RESIDENTIAL,23456,0,23456,160666,0,184122
113447700700000,NE 110,RESIDENTIAL,23280,0,23280,181056,0,204336
113447700800000,NE 110,RESIDENTIAL,23280,0,23280,128130,0,151410
113447700900000,NE 110,RESIDENTIAL,23280,0,23280,141502,0,164782
113447701000000,NE 110,RESIDENTIAL,23280,0,23280,153669,0,176949
113447701100000,NE 110,RESIDENTIAL,23280,0,23280,153519,0,176799
113447701200000,NE 110,RESIDENTIAL,23280,0,23280,126220,0,149500
113447701300000,NE 110,RESIDENTIAL,23280,0,23280,146724,0,170004
113447701400000,NE 110,RESIDENTIAL,23280,0,23280,140947,0,164227
113447701500000,NE 110,RESIDENTIAL,23280,0,23280,132138,0,155418
113447701600000,NE 110,RESIDENTIAL,24925,0,24925,166693,0,191618
113447701700000,NE 110,RESIDENTIAL,23026,0,23026,148994,0,172020
113447701800000,NE 110,RESIDENTIAL,22050,0,22050,106003,0,128053
113447701900000,NE 110,RESIDENTIAL,22680,0,22680,121318,0,143998
113447702000000,NE 110,RESIDENTIAL,22365,0,22365,88871,0,111236
113447702100000,NE 110,RESIDENTIAL,22365,0,22365,106196,0,128561
113447702200000,NE 110,RESIDENTIAL,22365,0,22365,132145,0,154510
113447702300000,NE 110,RESIDENTIAL,22365,0,22365,0,0,22365
113447702400000,NE 110,RESIDENTIAL,22680,0,22680,105861,0,128541
113447702500000,NE 110,RESIDENTIAL,22050,0,22050,143868,0,165918
