GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed,2012 Land Res,2012 Land Comm,2012 Land Total,2012 Dwlg,2012 Improv,2012 Total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2008 Land,2008 Dwlg,2008 Improv,2008 total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
142018401900000,,Exempt,CITY PROPERTY,1336,3RD ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,,0,0,0,0,0,0,142018401900000,NW 310,Residential,16450,26765,0,43215,,,,,,,,,
142018500100000,,Exempt,CITY PROPERTY,1344,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018500100000,NW 310,Residential,17325,33921,0,51246,,,,,,,,,
142018500200000,,Exempt,CITY PROPERTY,415,M AVE NW,CEDAR RAPIDS CITY OF,0.034,Single-Family,Salvage,1925-01-01,600.0,,,,,0,0,0,0,0,0,142018500200000,NW 310,Residential,6090,39998,0,46088,142018500200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018500300000,,Exempt,CITY PROPERTY,1345,5TH ST NW,CEDAR RAPIDS CITY OF,0.113,,,,,,,,,0,0,0,0,0,0,142018500300000,NW 310,Residential,18000,60208,0,78208,142018500300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018500400000,,Exempt,CITY PROPERTY,1337,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018500400000,NW 310,Residential,19800,46106,0,65906,142018500400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018500500000,,Exempt,CITY PROPERTY,1335,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1931-01-01,768.0,,,,,0,0,0,0,0,0,142018500500000,NW 310,Residential,19800,76037,0,95837,142018500500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018500600000,,Exempt,CITY PROPERTY,1333,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018500600000,NW 310,Residential,19800,73923,0,93723,142018500600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018500700000,,Exempt,CITY PROPERTY,1319,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018500700000,NW 310,Residential,19800,67874,0,87674,142018500700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018500800000,,Exempt,CITY PROPERTY,1311,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018500800000,NW 310,Residential,19800,55648,0,75448,142018500800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018500900000,,Exempt,CITY PROPERTY,1307,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018500900000,NW 310,Residential,19800,55290,0,75090,142018500900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018501000000,,Exempt,CITY PROPERTY,1305,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018501000000,NW 310,Residential,19800,63400,0,83200,142018501000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018501100000,,Exempt,CITY PROPERTY,1301,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1890-01-01,,,,,,0,0,0,0,0,0,142018501100000,NW 310,Residential,19800,44500,0,64300,142018501100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018501300000,,Exempt,CITY PROPERTY,1312,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018501300000,NW 310,Residential,17325,38071,0,55396,,,,,,,,,
142018501400000,,Exempt,CITY PROPERTY,1316,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018501400000,NW 310,Residential,17325,32758,0,50083,,,,,,,,,
142018501500000,,Exempt,CITY PROPERTY,1322,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018501500000,NW 310,Residential,17325,46418,0,63743,,,,,,,,,
142018501700000,,Exempt,CITY PROPERTY,1330,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018501700000,NW 310,Residential,17325,48503,0,65828,,,,,,,,,
142018501800000,,Exempt,CITY PROPERTY,1340,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018501800000,NW 310,Residential,17325,0,0,17325,,,,,,,,,
142018600400000,,Exempt,CITY PROPERTY,1345,6TH ST NW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,,0,0,0,0,0,0,142018600400000,NW 310,Residential,13800,60656,0,74456,142018600400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018600500000,,Exempt,CITY PROPERTY,1337,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018600500000,NW 310,Residential,19800,64422,0,84222,142018600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018600600000,,Exempt,CITY PROPERTY,1333,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018600600000,NW 310,Residential,19800,27254,0,47054,142018600600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018600800000,,Exempt,CITY PROPERTY,1323,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018600800000,NW 310,Residential,19800,34372,0,54172,142018600800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018600900000,,Exempt,CITY PROPERTY,1317,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,1 Story Frame,1900-01-01,689.0,,,,,0,0,0,0,0,0,142018600900000,NW 310,Residential,19800,35099,0,54899,142018600900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018601000000,,Exempt,CITY PROPERTY,1315,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018601000000,NW 310,Residential,19800,60783,0,80583,142018601000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018601200000,,Exempt,CITY PROPERTY,1305,6TH ST NW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,,0,0,0,0,0,0,142018601200000,NW 310,Residential,9900,35473,0,45373,142018601200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018601300000,,Exempt,CITY PROPERTY,1301,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018601300000,NW 310,Residential,19800,38253,0,58053,142018601300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018601600000,,Exempt,CITY PROPERTY,1312,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018601600000,NW 310,Residential,19800,39771,0,59571,142018601600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018601700000,,Exempt,CITY PROPERTY,1316,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018601700000,NW 310,Residential,19800,33436,0,53236,142018601700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018602000000,,Exempt,CITY PROPERTY,1330,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018602000000,NW 310,Residential,19800,53078,0,72878,142018602000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018602100000,,Exempt,CITY PROPERTY,1336,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018602100000,NW 310,Residential,19800,58355,0,78155,142018602100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018700100000,,Exempt,CITY PROPERTY,1342,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1880-01-01,1104.0,,,,,0,0,0,0,0,0,142018700100000,NW 310,Residential,19800,38482,0,58282,142018700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018700300000,,Exempt,CITY PROPERTY,1343,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.138,,,,,,,,,0,0,0,0,0,0,142018700300000,NW 310,Residential,21840,60903,0,82743,142018700300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018700500000,,Exempt,CITY PROPERTY,1333,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018700500000,NW 310,Residential,19800,39178,0,58978,142018700500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018700600000,,Exempt,CITY PROPERTY,1327,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018700600000,NW 310,Residential,19800,53788,0,73588,142018700600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018701000000,,Exempt,CITY PROPERTY,1313,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,,0,0,0,0,0,0,142018701000000,NW 310,Residential,17820,53674,0,71494,142018701000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018701300000,BETHANY CONGREGATIONAL CHURCH,Exempt,CITY PROPERTY,1300,6TH ST NW,CEDAR RAPIDS CITY OF,0.1469,,,,,Church,1968,1500-01-01,,0,0,0,0,0,0,142018701300000,COMM NW,Exempt,20736,0,36228,56964,142018701300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018701400000,,Exempt,CITY PROPERTY,1308,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018701400000,NW 310,Residential,19800,50660,0,70460,142018701400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018701500000,,Exempt,CITY PROPERTY,1312,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142018701500000,NW 310,Residential,19800,54758,0,74558,142018701500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142018701700000,,Exempt,CITY PROPERTY,1320,6TH ST NW,CEDAR RAPIDS CITY OF,0.103,,,,,,,,,0,0,0,0,0,0,142018701700000,NW 310,Residential,13860,42895,0,56755,142018701700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142027700100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,3.53,,,,,,,,,0,0,0,0,0,0,142027700100000,Empty,Exempt,0,0,0,0,142027700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142027700500000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.72,,,,,,,,,0,0,0,0,0,0,142027700500000,Empty,Exempt,0,0,0,0,142027700500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142030500600000,,Exempt,CITY PROPERTY,1121,J AVE NW,CEDAR RAPIDS CITY OF,0.139,Single-Family,1 1/2 Story Frame,1915-01-01,1209.2,,,,,0,0,0,0,0,0,142030500600000,NW 311,Residential,16320,86301,0,102621,142030500600000,NW 310,RESIDENTIAL,16600,0,16600,118000,0,134600
142035700300000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.23,,,,,,,,,0,0,0,0,0,0,142035700300000,Empty,Exempt,0,0,0,0,142035700300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142035700500000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.514,,,,,,,,,0,0,0,0,0,0,142035700500000,Empty,Exempt,0,0,0,0,142035700500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040100100000,,Exempt,CITY PROPERTY,203,L AVE NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040100100000,NW 317,Residential,13200,0,0,13200,,,,,,,,,
142040100200000,,Exempt,CITY PROPERTY,1247,3RD ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040100200000,NW 317,Residential,13200,33237,0,46437,,,,,,,,,
142040100300000,,Exempt,CITY PROPERTY,1245,3RD ST NW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,,0,0,0,0,0,0,142040100300000,CONVERSIONS,Commercial,8100,0,28348,36448,,,,,,,,,
142040100400000,FENCING ONLY,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,,0,0,0,0,0,0,142040100400000,COMM NW,Commercial,16200,0,770,16970,,,,,,,,,
142040100600000,,Exempt,CITY PROPERTY,1227,3RD ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040100600000,NW 317,Residential,13200,47888,0,61088,,,,,,,,,
142040100700000,,Exempt,CITY PROPERTY,1221,3RD ST NW,CEDAR RAPIDS CITY OF,0.23,,,,,,,,,0,0,0,0,0,0,142040100700000,NW 317,Residential,17160,65049,0,82209,,,,,,,,,
142040100800000,WAREHOUSE,Exempt,CITY PROPERTY,1213,3RD ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,Mini - Storage,2006,1200-01-01,,0,0,0,0,0,0,142040100800000,NW 317,Commercial,14256,0,17241,31497,,,,,,,,,
142040100900000,,Exempt,CITY PROPERTY,1205,3RD ST NW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,,0,0,0,0,0,0,142040100900000,COMM NW,Commercial,16200,0,20062,36262,,,,,,,,,
142040101000000,,Exempt,CITY PROPERTY,200,K AVE NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040101000000,NW 317,Residential,13200,40092,0,53292,,,,,,,,,
142040200100000,,Exempt,CITY PROPERTY,1250,3RD ST NW,CEDAR RAPIDS CITY OF,0.057,,,,,,,,,0,0,0,0,0,0,142040200100000,NW 317,Residential,8100,49760,0,57860,,,,,,,,,
142040200200000,,Exempt,CITY PROPERTY,309,L AVE NW,CEDAR RAPIDS CITY OF,0.057,,,,,,,,,0,0,0,0,0,0,142040200200000,NW 317,Residential,9450,22969,0,32419,,,,,,,,,
142040200300000,,Exempt,CITY PROPERTY,1253,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040200300000,NW 317,Residential,13200,49092,0,62292,,,,,,,,,
142040200400000,,Exempt,CITY PROPERTY,1247,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040200400000,NW 317,Residential,13200,35022,0,48222,,,,,,,,,
142040200500000,,Exempt,CITY PROPERTY,1243,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040200500000,NW 317,Residential,13200,38054,0,51254,,,,,,,,,
142040200600000,,Exempt,CITY PROPERTY,1237,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040200600000,NW 317,Residential,13200,36998,0,50198,,,,,,,,,
142040200700000,,Exempt,CITY PROPERTY,1233,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040200700000,NW 317,Residential,13200,52372,0,65572,,,,,,,,,
142040200800000,,Exempt,CITY PROPERTY,1227,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040200800000,NW 317,Residential,13200,69020,0,82220,,,,,,,,,
142040200900000,,Exempt,CITY PROPERTY,1223,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040200900000,NW 317,Residential,13200,36877,0,50077,,,,,,,,,
142040201000000,,Exempt,CITY PROPERTY,1217,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040201000000,NW 317,Residential,13200,44716,0,57916,,,,,,,,,
142040201100000,,Exempt,CITY PROPERTY,1213,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040201100000,NW 317,Residential,13200,32330,0,45530,,,,,,,,,
142040201200000,,Exempt,CITY PROPERTY,1207,4TH ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040201200000,NW 317,Residential,13200,54757,0,67957,,,,,,,,,
142040201300000,,Exempt,CITY PROPERTY,320,K AVE NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040201300000,NW 317,Residential,13200,45565,0,58765,,,,,,,,,
142040201400000,,Exempt,CITY PROPERTY,304,K AVE NW,CEDAR RAPIDS CITY OF,0.04,,,,,,,,,0,0,0,0,0,0,142040201400000,NW 317,Residential,5670,30597,0,36267,,,,,,,,,
142040201500000,,Exempt,CITY PROPERTY,1202,3RD ST NW,CEDAR RAPIDS CITY OF,0.075,,,,,,,,,0,0,0,0,0,0,142040201500000,NW 317,Residential,10050,42572,0,52622,,,,,,,,,
142040201600000,,Exempt,CITY PROPERTY,1206,3RD ST NW,CEDAR RAPIDS CITY OF,0.23,,,,,,,,,0,0,0,0,0,0,142040201600000,NW 317,Residential,17160,46733,0,63893,,,,,,,,,
142040201700000,,Exempt,CITY PROPERTY,1216,3RD ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040201700000,NW 317,Residential,13200,51253,0,64453,,,,,,,,,
142040201800000,,Exempt,CITY PROPERTY,1222,3RD ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040201800000,NW 317,Residential,13200,38701,0,51901,,,,,,,,,
142040201900000,,Exempt,CITY PROPERTY,1226,3RD ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040201900000,NW 317,Residential,13200,47720,0,60920,,,,,,,,,
142040202000000,,Exempt,CITY PROPERTY,1232,3RD ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040202000000,NW 317,Residential,13200,9381,0,22581,,,,,,,,,
142040202300000,,Exempt,CITY PROPERTY,1240,3RD ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040202300000,NW 317,Residential,13200,51266,0,64466,,,,,,,,,
142040300100000,,Exempt,CITY PROPERTY,1238,4TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0,142040300100000,NW 317,Residential,15000,46923,0,61923,,,,,,,,,
142040300200000,,Exempt,CITY PROPERTY,1237,5TH ST NW,CEDAR RAPIDS CITY OF,0.161,Single-Family,Salvage,1870-01-01,728.0,,,,,0,0,0,0,0,0,142040300200000,NW 317,Residential,17500,40771,0,58271,142040300200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040300300000,,Exempt,CITY PROPERTY,1231,5TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0,142040300300000,NW 317,Residential,17500,58710,0,76210,142040300300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040300400000,,Exempt,CITY PROPERTY,1227,5TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0,142040300400000,NW 317,Residential,17500,33277,0,50777,142040300400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040300500000,,Exempt,CITY PROPERTY,1223,5TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0,142040300500000,NW 317,Residential,17500,33349,0,50849,142040300500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040300600000,,Exempt,CITY PROPERTY,1213,5TH ST NW,CEDAR RAPIDS CITY OF,0.321,,,,,,,,,0,0,0,0,0,0,142040300600000,NW 317,Residential,22750,52843,0,75593,142040300600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040300700000,,Exempt,CITY PROPERTY,1207,5TH ST NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,142040300700000,NW 317,Residential,14000,44774,0,58774,142040300700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040301100000,,Exempt,CITY PROPERTY,412,K AVE NW,CEDAR RAPIDS CITY OF,0.046,,,,,,,,,0,0,0,0,0,0,142040301100000,NW 317,Residential,6480,30501,0,36981,,,,,,,,,
142040301200000,,Exempt,CITY PROPERTY,408,K AVE NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0,142040301200000,NW 317,Residential,10530,31123,0,41653,,,,,,,,,
142040301500000,,Exempt,CITY PROPERTY,1212,4TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0,142040301500000,NW 317,Residential,15000,38316,0,53316,,,,,,,,,
142040301600000,,Exempt,CITY PROPERTY,1216,4TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0,142040301600000,NW 317,Residential,15000,46421,0,61421,,,,,,,,,
142040301800000,,Exempt,CITY PROPERTY,1228,4TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0,142040301800000,NW 317,Residential,15000,15231,0,30231,,,,,,,,,
142040301900000,,Exempt,CITY PROPERTY,1232,4TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0,142040301900000,NW 317,Residential,15000,39460,0,54460,,,,,,,,,
142040400200000,,Exempt,CITY PROPERTY,1237,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142040400200000,NW 310,Residential,17325,77709,0,95034,142040400200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040400600000,,Exempt,CITY PROPERTY,1221,6TH ST NW,CEDAR RAPIDS CITY OF,0.235,,,,,,,,,0,0,0,0,0,0,142040400600000,NW 310,Residential,20790,58688,0,79478,142040400600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040400700000,,Exempt,CITY PROPERTY,1217,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1880-01-01,678.0,,,,,0,0,0,0,0,0,142040400700000,NW 310,Residential,17325,39916,0,57241,142040400700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040400800000,,Exempt,CITY PROPERTY,1211,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142040400800000,NW 310,Residential,17325,68260,0,85585,142040400800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040400900000,,Exempt,CITY PROPERTY,1207,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142040400900000,NW 310,Residential,17325,63242,0,80567,142040400900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040401000000,,Exempt,CITY PROPERTY,1203,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142040401000000,NW 310,Residential,17325,45859,0,63184,142040401000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040401100000,,Exempt,CITY PROPERTY,1204,5TH ST NW,CEDAR RAPIDS CITY OF,0.22,Detached Structures Only,,2010-01-01,,,,,,0,0,0,0,0,0,142040401100000,NW 310,Residential,19491,54226,0,73717,142040401100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040401200000,,Exempt,CITY PROPERTY,1208,5TH ST NW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,,0,0,0,0,0,0,142040401200000,NW 310,Residential,8663,34065,0,42728,142040401200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040401300000,,Exempt,CITY PROPERTY,1212,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142040401300000,NW 310,Residential,17325,78769,0,96094,142040401300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040401600000,,Exempt,CITY PROPERTY,1226,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142040401600000,NW 310,Residential,17325,44297,0,61622,142040401600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040401700000,,Exempt,CITY PROPERTY,1232,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142040401700000,NW 310,Residential,17325,36736,0,54061,142040401700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040500400000,,Exempt,CITY PROPERTY,1233,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0,142040500400000,NW 310,Residential,14850,53472,0,68322,142040500400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040500600000,,Exempt,CITY PROPERTY,1223,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0,142040500600000,NW 310,Residential,14850,60221,0,75071,142040500600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040500700000,,Exempt,CITY PROPERTY,1221,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0,142040500700000,NW 310,Residential,14850,52769,0,67619,142040500700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040501000000,,Exempt,CITY PROPERTY,1200,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142040501000000,NW 310,Residential,17325,52699,0,70024,142040501000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040501100000,,Exempt,CITY PROPERTY,1204,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142040501100000,NW 310,Residential,17325,54744,0,72069,142040501100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040501300000,,Exempt,CITY PROPERTY,1216,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0,142040501300000,NW 310,Residential,17325,52283,0,69608,142040501300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040501700000,,Exempt,CITY PROPERTY,617,L AVE NW,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0,,,,,,,,142040501700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040600200000,,Exempt,CITY PROPERTY,1131,5TH ST NW,CEDAR RAPIDS CITY OF,5.9,,,,,,,,,0,0,0,0,0,0,142040600200000,Empty,Exempt,0,0,0,0,142040600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040600300000,,Exempt,CITY PROPERTY,501,K AVE NW,CEDAR RAPIDS CITY OF,0.1469,,,,,,,,,0,0,0,0,0,0,142040600300000,APTS NW,Commercial,7776,0,48786,56562,142040600300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040600500000,,Exempt,CITY PROPERTY,1126,5TH ST NW,CEDAR RAPIDS CITY OF,0.14,,,,,,,,,0,0,0,0,0,0,142040600500000,NW 310,Residential,13860,31369,0,45229,142040600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142040600900000,,Exempt,CITY PROPERTY,1123,6TH ST NW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,,0,0,0,0,0,0,142040600900000,NW 310,Residential,8663,54286,0,62949,142040600900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
